id,x,y,m,f,total
96456072,497852,284493,12181.26,10846.09,23027.35
96456073,497852,284543,14767.6,11843.76,26611.36
96456074,497852,284593,16825.19,13625.08,30450.27
96456075,497852,284643,18637.26,15105.98,33743.24
96456076,497852,284693,18730.7,15258.78,33989.48
96456077,497852,284743,43246.5,35382.47,78628.97
96456078,497852,284793,35555.38,28990.62,64546
96456079,497852,284843,17317.6,14078.93,31396.53
96456080,497852,284893,59287.7,61351.95,120639.65
96456081,497852,284943,57186.77,59181.78,116368.55
96456082,497852,284993,59724.93,61784.62,121509.55
96456083,497852,285043,33368.04,34527.55,67895.59
96456084,497852,285093,11875.27,13070.49,24945.76
96456085,497852,285143,34814.73,38295.28,73110.01
96456086,497852,285193,26402.3,29047.27,55449.57
96456088,497852,285293,10380.97,11411.59,21792.56
96456089,497852,285343,10021.02,11032.27,21053.29
96456090,497852,285393,7407.58,8262.53,15670.11
96456091,497852,285443,28470.2,21825.02,50295.22
96456092,497852,285493,32577.41,25118.77,57696.18
96456093,497852,285543,36927.89,28655.16,65583.05
96456094,497852,285593,36927.89,28655.16,65583.05
96456095,497852,285643,44608.35,34771.51,79379.86
96456096,497852,285693,9859.22,4788.08,14647.3
96456097,497852,285743,27334.16,13791.9,41126.06
96456098,497852,285793,23442.89,11345.29,34788.18
96456100,497852,285893,10808.34,30713.13,41521.47
96456101,497852,285943,18778.97,51165.26,69944.23
96456102,497852,285993,31030.62,84389.6,115420.22
96456103,497852,286043,15994.71,43685.98,59680.69
96456104,497852,286093,30796.29,31502,62298.29
96456105,497852,286143,59190.87,60339.04,119529.91
96456106,497852,286193,67831.13,69140.1,136971.23
96456107,497852,286243,107044.2,108992.96,216037.16
96456108,497852,286293,145978.4,148809,294787.4
96456109,497852,286343,131944.38,134366.74,266311.12
96456110,497852,286393,43615.73,45603.94,89219.67
96456111,497852,286443,43270.83,45242.63,88513.46
96456112,497852,286493,81708.27,85362.74,167071.01
96456113,497852,286543,92710.19,96836.14,189546.33
96456114,497852,286593,54710.37,57189.03,111899.4
96456115,497852,286643,32732.55,34243.61,66976.16
96456116,497852,286693,42967.82,44907.79,87875.61
96456117,497852,286743,39910.12,44334.19,84244.31
96456118,497852,286793,23196.75,25763.83,48960.58
96456119,497852,286843,34464.99,36118.52,70583.51
96456120,497852,286893,48665.7,51001.37,99667.07
96456121,497852,286943,51336.15,53751.48,105087.63
96456122,497852,286993,67686.89,70894.75,138581.64
96456123,497852,287043,82742.06,86676.26,169418.32
96456124,497852,287093,145765.83,152686.76,298452.59
96456125,497852,287143,117907.17,112522.72,230429.89
96456126,497852,287193,105668.99,100853.05,206522.04
96456127,497852,287243,152203.54,145291.87,297495.41
96468250,497902,283943,20945.55,19753.15,40698.7
96468251,497902,283993,28186.51,26577.69,54764.2
96468252,497902,284043,33599.98,31668.04,65268.02
96468253,497902,284093,29827.72,28105.98,57933.7
96468254,497902,284143,49794.45,45414.98,95209.43
96468255,497902,284193,49995.78,45595.83,95591.61
96468256,497902,284243,48175.24,43918.5,92093.74
96468257,497902,284293,44505.11,40633.28,85138.39
96468258,497902,284343,50674.05,46222.61,96896.66
96468259,497902,284393,10338.66,9210.18,19548.84
96468261,497902,284493,22802.56,20724.52,43527.08
96468262,497902,284543,15399.89,12418.86,27818.75
96468263,497902,284593,15076.02,12145.25,27221.27
96468264,497902,284643,11186.2,8934.31,20120.51
96468265,497902,284693,3231.77,2726.91,5958.68
96468266,497902,284743,28855.21,23551.69,52406.9
96468267,497902,284793,28917.3,23567.42,52484.72
96468268,497902,284843,26189.8,21376.25,47566.05
96468269,497902,284893,43489.71,44740.77,88230.48
96468270,497902,284943,62823.46,64989.09,127812.55
96468271,497902,284993,48167.46,49847.42,98014.88
96468272,497902,285043,34905.2,36130.37,71035.57
96468273,497902,285093,7172.89,8002.53,15175.42
96468274,497902,285143,8263.73,9179.12,17442.85
96468275,497902,285193,4941.75,5556.42,10498.17
96468276,497902,285243,16820.7,18516.45,35337.15
96468277,497902,285293,9720.95,10692.11,20413.06
96468278,497902,285343,9718.95,10689.62,20408.57
96468279,497902,285393,12336.89,13554.46,25891.35
96468280,497902,285443,43045.18,33570.01,76615.19
96468281,497902,285493,59312.23,46293.79,105606.02
96468282,497902,285543,52110.11,40663.87,92773.98
96468283,497902,285593,30395.13,23317.09,53712.22
96468284,497902,285643,9623.8,10108.5,19732.3
96468285,497902,285693,15862.12,16661.19,32523.31
96468286,497902,285743,13563.05,14248.85,27811.9
96468287,497902,285793,5667.63,5994.02,11661.65
96468289,497902,285893,8129.85,24382.87,32512.72
96468290,497902,285943,17337.59,46714.21,64051.8
96468291,497902,285993,36987.33,100959.45,137946.78
96468292,497902,286043,8890.81,26052.37,34943.18
96468293,497902,286093,2349.8,8978.31,11328.11
96468294,497902,286143,12276.99,12871.13,25148.12
96468295,497902,286193,2604.88,2999.72,5604.6
96468296,497902,286243,67697.62,68987.75,136685.37
96468297,497902,286293,118852.51,121024.15,239876.66
96468298,497902,286343,40888.94,42761,83649.94
96468299,497902,286393,44368.6,46388.75,90757.35
96468300,497902,286443,39458.98,41221.95,80680.93
96468301,497902,286493,40394.01,42213.78,82607.79
96468302,497902,286543,54520.72,56974.64,111495.36
96468303,497902,286593,40525.46,42387.19,82912.65
96468304,497902,286643,86662.28,90491.77,177154.05
96468305,497902,286693,43761.48,45740.68,89502.16
96468306,497902,286743,87375.82,97586.69,184962.51
96468307,497902,286793,46638.87,52078.54,98717.41
96468308,497902,286843,37954.56,42134.2,80088.76
96468309,497902,286893,40516.62,42465.18,82981.8
96468310,497902,286943,62477.27,65456.08,127933.35
96468311,497902,286993,112678.69,118069.57,230748.26
96468312,497902,287043,50445.67,52823.91,103269.58
96468313,497902,287093,81508.61,85407.82,166916.43
96468314,497902,287143,68981.8,72256.74,141238.54
96468315,497902,287193,110975.74,105891.98,216867.72
96468316,497902,287243,118303.81,112930.84,231234.65
96480440,497952,283993,12303.68,11594.11,23897.79
96480441,497952,284043,26164.79,24669.97,50834.76
96480442,497952,284093,31341.73,29550.75,60892.48
96480443,497952,284143,24224.85,22811.38,47036.23
96480444,497952,284193,41626.96,38057.52,79684.48
96480445,497952,284243,39848.45,36428.85,76277.3
96480446,497952,284293,50381.8,45948.87,96330.67
96480447,497952,284343,52283.11,47696.12,99979.23
96480448,497952,284393,8412.13,7467.59,15879.72
96480449,497952,284443,22190.02,20209.96,42399.98
96480450,497952,284493,18782.8,16870.49,35653.29
96480451,497952,284543,5810.14,7836.05,13646.19
96480452,497952,284593,2920.03,4009.49,6929.52
96480456,497952,284793,3008.78,4118.24,7127.02
96480457,497952,284843,2224.93,2973.95,5198.88
96480458,497952,284893,10648.67,11086.07,21734.74
96480459,497952,284943,32753.95,34150.69,66904.64
96480460,497952,284993,13680.4,14166.75,27847.15
96480463,497952,285143,14044.53,15455.25,29499.78
96480464,497952,285193,16091.52,17717.58,33809.1
96480465,497952,285243,14025.61,15429.51,29455.12
96480466,497952,285293,10382.48,11413.01,21795.49
96480467,497952,285343,11276.99,12387.5,23664.49
96480468,497952,285393,21208.02,23362.34,44570.36
96480469,497952,285443,25270.2,27838.67,53108.87
96480470,497952,285493,81337.25,63318.34,144655.59
96480471,497952,285543,8988.6,9448.95,18437.55
96480472,497952,285593,5826.38,6159.36,11985.74
96480473,497952,285643,9850.35,10345.37,20195.72
96480474,497952,285693,5773.41,6106.15,11879.56
96480475,497952,285743,5766.67,6099.19,11865.86
96480476,497952,285793,15466.7,16244.19,31710.89
96480477,497952,285843,5840.55,6173.69,12014.24
96480479,497952,285943,5807.51,18362.16,24169.67
96480480,497952,285993,5839.61,18460.82,24300.43
96480481,497952,286043,1854.08,7105.16,8959.24
96480482,497952,286093,12841.88,34983.42,47825.3
96480483,497952,286143,13014.08,35569.99,48584.07
96480484,497952,286193,51516.23,52555.82,104072.05
96480485,497952,286243,112370.88,114539.19,226910.07
96480486,497952,286293,116679.85,118831.3,235511.15
96480487,497952,286343,38683.53,40496.53,79180.06
96480488,497952,286393,47075.86,49298.01,96373.87
96480489,497952,286443,55191.58,57777.59,112969.17
96480490,497952,286493,50647.5,53051.05,103698.55
96480491,497952,286543,61627.86,64519.93,126147.79
96480492,497952,286593,58094.94,60814.92,118909.86
96480493,497952,286643,94470.63,98886.69,193357.32
96480494,497952,286693,193281.57,202280.57,395562.14
96480495,497952,286743,177492.43,197483.66,374976.09
96480496,497952,286793,164504.96,183408.95,347913.91
96480497,497952,286843,113484.89,126579.71,240064.6
96480498,497952,286893,260447.32,290019.34,550466.66
96480499,497952,286943,86019.67,90122,176141.67
96480500,497952,286993,87238.28,91394.49,178632.77
96480501,497952,287043,135590.77,142065.89,277656.66
96480502,497952,287093,139216.44,145891.91,285108.35
96480503,497952,287143,85377.12,89432.06,174809.18
96480504,497952,287193,107071.49,102184.09,209255.58
96492629,498002,283993,11322.88,10657.95,21980.83
96492630,498002,284043,8820.26,8326.99,17147.25
96492631,498002,284093,5558.62,5254.66,10813.28
96492632,498002,284143,959.35,880.21,1839.56
96492634,498002,284243,65.17,126.46,191.63
96492635,498002,284293,731.44,1714.03,2445.47
96492636,498002,284343,186.43,495.46,681.89
96492640,498002,284543,5323.44,7153.52,12476.96
96492641,498002,284593,1414.58,1785.5,3200.08
96492642,498002,284643,1513.54,1918.59,3432.13
96492643,498002,284693,2722.13,3665.59,6387.72
96492644,498002,284743,4037.76,5427.53,9465.29
96492645,498002,284793,5473.55,7374.94,12848.49
96492646,498002,284843,7163.85,9555.9,16719.75
96492647,498002,284893,43028.05,44880.04,87908.09
96492650,498002,285043,15509.5,16128.39,31637.89
96492651,498002,285093,5255.24,5556.7,10811.94
96492652,498002,285143,10541.41,11586.78,22128.19
96492653,498002,285193,10448.74,11482.12,21930.86
96492654,498002,285243,10641.94,11691.64,22333.58
96492655,498002,285293,12391.06,13625.19,26016.25
96492656,498002,285343,15836.71,17410.75,33247.46
96492657,498002,285393,24938.63,27477.26,52415.89
96492658,498002,285443,32822.02,36206.38,69028.4
96492659,498002,285493,10460.88,10975.41,21436.29
96492660,498002,285543,10594,11117.4,21711.4
96492661,498002,285593,11064.17,11605.1,22669.27
96492663,498002,285693,4174.26,4447.82,8622.08
96492664,498002,285743,9485.01,9963.8,19448.81
96492665,498002,285793,18686.26,19646.72,38332.98
96492666,498002,285843,7663.7,8066.44,15730.14
96492667,498002,285893,1384.84,5505.94,6890.78
96492668,498002,285943,3576.32,12738.16,16314.48
96492669,498002,285993,8816.61,25952.26,34768.87
96492670,498002,286043,6533.52,19514.42,26047.94
96492671,498002,286093,3169.24,10857.97,14027.21
96492672,498002,286143,4287.55,14228.18,18515.73
96492673,498002,286193,19621.09,52909.33,72530.42
96492674,498002,286243,107271.72,109288.82,216560.54
96492675,498002,286293,49075,51371.56,100446.56
96492676,498002,286343,45990.65,48148.48,94139.13
96492677,498002,286393,41170.33,43091.75,84262.08
96492678,498002,286443,47479.04,49705.49,97184.53
96492679,498002,286493,41554.97,43497.89,85052.86
96492680,498002,286543,41087.87,42996.12,84083.99
96492681,498002,286593,63405.81,66374.28,129780.09
96492682,498002,286643,39018.75,40819.78,79838.53
96492683,498002,286693,29450.76,30823.3,60274.06
96492684,498002,286743,92058.71,102602.35,194661.06
96492685,498002,286793,260247.18,289669.39,549916.57
96492686,498002,286843,192834.45,214886.01,407720.46
96492687,498002,286893,111848.14,124831.87,236680.01
96492688,498002,286943,86978.72,92739.01,179717.73
96492689,498002,286993,116639.2,124359.75,240998.95
96492690,498002,287043,103663.86,110486.67,214150.53
96492691,498002,287093,123533.42,131726.52,255259.94
96492692,498002,287143,105408.97,112368.71,217777.68
96492693,498002,287193,95918.48,91566.57,187485.05
96504819,498052,284043,3926.41,3720.79,7647.2
96504820,498052,284093,11227.48,10557.86,21785.34
96504821,498052,284143,13039.76,12300.92,25340.68
96504823,498052,284243,461.17,1175.71,1636.88
96504826,498052,284393,107.52,287.91,395.43
96504829,498052,284543,2480.29,3366.66,5846.95
96504830,498052,284593,14654.62,19460.33,34114.95
96504831,498052,284643,5413.26,7288.74,12702
96504832,498052,284693,6472.65,8634.67,15107.32
96504833,498052,284743,7510.81,10060.92,17571.73
96504836,498052,284893,62015.81,64327.01,126342.82
96504837,498052,284943,79378.79,82332.76,161711.55
96504838,498052,284993,39477.31,40962.35,80439.66
96504839,498052,285043,24204.12,25073.67,49277.79
96504840,498052,285093,11666.94,12116.88,23783.82
96504842,498052,285193,8477.56,9403.56,17881.12
96504843,498052,285243,10322.98,11342.85,21665.83
96504844,498052,285293,14099.25,15512.51,29611.76
96504845,498052,285343,22147.32,24391.76,46539.08
96504846,498052,285393,29327.12,32323.45,61650.57
96504847,498052,285443,34173.7,37636.8,71810.5
96504848,498052,285493,13942.12,14648.96,28591.08
96504849,498052,285543,14666.7,15408.57,30075.27
96504850,498052,285593,13230.33,13871.07,27101.4
96504851,498052,285643,11563.78,12127.87,23691.65
96504852,498052,285693,9848.38,10346.75,20195.13
96504853,498052,285743,10227.37,10738.41,20965.78
96504855,498052,285843,5826.47,6165.52,11991.99
96504856,498052,285893,5939.59,18774.15,24713.74
96504857,498052,285943,4268.09,14670.08,18938.17
96504858,498052,285993,6347.81,18940.82,25288.63
96504859,498052,286043,13558.95,36895.5,50454.45
96504860,498052,286093,1854.08,7105.16,8959.24
96504862,498052,286193,19171.56,52164.91,71336.47
96504863,498052,286243,49204.37,51510.4,100714.77
96504864,498052,286293,52277.54,54735.07,107012.61
96504865,498052,286343,55942.38,58564.42,114506.8
96504866,498052,286393,46995.28,49208.35,96203.63
96504867,498052,286443,50329.07,52682.81,103011.88
96504868,498052,286493,43794.84,45862.74,89657.58
96504869,498052,286543,48673.83,50961.88,99635.71
96504870,498052,286593,95282.69,99754.5,195037.19
96504871,498052,286643,45965.54,48136.32,94101.86
96504872,498052,286693,39043.13,40860.03,79903.16
96504873,498052,286743,42852.85,47590.67,90443.52
96504874,498052,286793,101873.78,113589.98,215463.76
96504875,498052,286843,175658.19,195808.49,371466.68
96504876,498052,286893,124664.26,138875.79,263540.05
96504877,498052,286943,66279.09,70684.63,136963.72
96504878,498052,286993,119269.15,127154.89,246424.04
96504879,498052,287043,153049.45,163131.59,316181.04
96504880,498052,287093,267746.87,285305.62,553052.49
96504881,498052,287143,147004.73,156739.09,303743.82
96504882,498052,287193,330134.51,351793.77,681928.28
96517008,498102,284043,3939.4,3732.33,7671.73
96517009,498102,284093,23955.77,22574.48,46530.25
96517014,498102,284343,7.21,15.56,22.77
96517019,498102,284593,3185.18,4304.16,7489.34
96517020,498102,284643,5432.2,7382.21,12814.41
96517022,498102,284743,10797.37,14419,25216.37
96517027,498102,284993,146986.85,152440.93,299427.78
96517028,498102,285043,36097.19,37449.77,73546.96
96517029,498102,285093,25252.91,26197.45,51450.36
96517030,498102,285143,19500.05,20240.98,39741.03
96517031,498102,285193,14226.85,15653.48,29880.33
96517032,498102,285243,15841.23,17414.68,33255.91
96517033,498102,285293,20474.55,22566.91,43041.46
96517034,498102,285343,27523.56,30347.26,57870.82
96517035,498102,285393,33725.22,37179.01,70904.23
96517036,498102,285443,39709.64,43717.02,83426.66
96517037,498102,285493,16360.9,17194.21,33555.11
96517038,498102,285543,16566.03,17407.54,33973.57
96517039,498102,285593,16131.88,16945.77,33077.65
96517040,498102,285643,14406.34,15134.86,29541.2
96517041,498102,285693,12542.27,13152.13,25694.4
96517042,498102,285743,11307.81,11857.38,23165.19
96517043,498102,285793,10180.64,10690.63,20871.27
96517044,498102,285843,8343.3,8781.7,17125
96517048,498102,286043,14820.89,40957.7,55778.59
96517049,498102,286093,16577.5,45755.07,62332.57
96517050,498102,286143,22738.32,62511.07,85249.39
96517051,498102,286193,20221.58,54367.23,74588.81
96517052,498102,286243,50704.17,53124.32,103828.49
96517053,498102,286293,52625.1,55110.15,107735.25
96517054,498102,286343,50801.46,53197.96,103999.42
96517055,498102,286393,52038.35,54501.53,106539.88
96517056,498102,286443,48287.53,50562.37,98849.9
96517057,498102,286493,45647.67,47802.36,93450.03
96517058,498102,286543,45100.3,47218.78,92319.08
96517059,498102,286593,43155.54,45184.24,88339.78
96517060,498102,286643,49574.42,51906.18,101480.6
96517061,498102,286693,37535.11,39301.88,76836.99
96517062,498102,286743,164825.26,183101.86,347927.12
96517063,498102,286793,140321.76,156442.75,296764.51
96517064,498102,286843,154407.6,172153.36,326560.96
96517065,498102,286893,179388.23,199980.46,379368.69
96517066,498102,286943,99234.98,105801.9,205036.88
96517067,498102,286993,93439.23,99595.45,193034.68
96517068,498102,287043,97013.16,103464.01,200477.17
96517069,498102,287093,364365.14,388284.21,752649.35
96517070,498102,287143,85418.12,91103.91,176522.03
96517071,498102,287193,115381.33,122930.98,238312.31
